aX,aY,aZ,gX,gY,gZ
-0.43,-2.72,8.57,0.48,-10.88,4.9
-0.36,-2.71,8.52,2.31,-7.59,5.21
-0.45,-2.61,8.71,1.15,-4.05,3.81
-0.6,-2.63,8.73,0.96,-6.98,5.09
-0.49,-2.59,8.77,1.03,-11.73,6.43
-0.38,-2.61,8.72,0.29,-7.28,4.78
-0.29,-2.57,8.7,-2.39,-1.92,3.38
-0.28,-2.66,8.6,-2.33,2.17,2.53
-0.59,-2.73,8.55,-0.86,-5.27,4.17
-0.35,-2.59,8.62,0.05,-14.42,7.4
-0.11,-2.42,8.6,-0.44,-14.9,7.95
0.12,-2.47,8.58,-1.54,-5.03,6.55
-0.31,-2.66,8.53,-0.68,-2.46,7.4
-0.56,-2.73,8.57,1.33,-6.06,8.14
-0.9,-2.64,8.6,2.67,-12.04,9.9
-1.02,-2.57,8.52,2.25,-13.5,7.65
-0.88,-2.54,8.86,0.66,-10.21,3.07
-0.56,-2.46,9.09,0.48,-5.27,1.73
-0.56,-2.69,8.98,0.54,-6.98,2.77
-0.62,-2.78,8.93,0.29,-9.54,3.81
-0.38,-2.97,8.42,-0.19,-9.78,3.62
-0.19,-3.21,8.32,0.17,-7.04,4.48
-0.07,-3.2,8.55,-0.01,-7.53,7.16
-0.37,-3.29,8.97,-0.13,-9.84,11.79
-0.91,-3.38,9.42,-2.08,-17.16,14.35
-1.15,-3.7,9.45,-5.07,-27.77,14.9
-0.82,-4.03,9.05,-5.99,-22.1,15.64
-1.36,-4.71,8.65,-13.67,-7.53,10.7
-2.75,-6.3,7.69,-17.75,15.4,0.76
-4.44,-7.7,6.54,-18.91,27.6,-11.25
-5.4,-8.94,6.13,-11.78,-0.82,-8.82
-5.15,-9.98,5.74,-1.78,-39.96,-4.43
-4.27,-9.98,6.09,9.14,-38.68,-11.56
-2.73,-9.3,7.35,4.07,47.84,-47.96
-3.1,-9.32,7.4,-7.33,125.58,-75.95
-3.85,-9.59,8.02,-8,60.16,-56.01
-2.99,-10.36,6.73,3.83,-50.33,-9.55
-1.38,-9.39,6.25,29.99,-84.11,8.68
0.73,-7.33,7.71,44.56,72.66,-45.4
-1.54,-3.77,9.75,11.64,202.29,-99.61
-4.91,-2.91,9.62,-39.89,159.42,-111.62
-4.91,-4.02,5.14,-52.51,49.43,-87.72
-4.31,-5.04,2.56,-5.13,-45.21,-53.51
-1.83,-3.13,2.09,63.04,-64.96,-42.05
0.28,0.62,5.01,97.24,15.64,-36.93
-1.09,5.07,7.63,99.2,56.07,-34.12
-1.97,6.79,7.68,80.11,49.85,-35.95
-1.86,7.1,6.45,112.24,46.74,-4.79
-3.45,8.63,9.15,156.33,35.64,23.74
-4.43,13.23,11.62,176.69,24.73,23.2
-4.67,11.51,15.01,134.99,-35.76,-24.06
-0.53,10.77,15.16,77.12,-130.63,-73.08
5.33,6.35,15.72,14.99,-212.71,-55.71
9.59,1.24,13.72,-29.71,-182.95,4.6
7.84,0.99,9.13,-19.1,-3.81,53.68
1.16,2.5,8.06,-6.35,112.41,50.88
-3.36,2.45,7.57,-8.43,90.89,33.5
-4.97,1.78,6.45,-8.49,7.66,16.55
-3.29,1.41,6.38,3.83,-22.95,-5.28
-1.25,1.61,8.51,4.81,-26.55,-14.79
0.5,0.81,9.49,2,-30.15,-10.65
1.21,0.47,9.6,1.03,-21.98,3.81
0.39,0.77,10,-0.86,-9.35,19.6
-0.64,1.14,10.34,-7.69,-4.17,26.61
-1.28,1.44,10.14,-10.38,7.35,22.04
-1.42,1.73,9.64,-13.3,3.57,14.78
-0.28,1.95,9.41,-11.17,0.65,2.1
0.54,2.36,9.36,-5.93,-3.2,-4.24
0.7,3.3,10.51,-13.12,-18.26,-2.96
1.43,4.62,10.86,-22.57,-22.59,3.26
2.02,5.78,10.15,-23.73,3.94,17.77
2.12,6.74,9.95,-13.43,37.53,18.26
1.29,7.99,10.52,-11.72,46.25,27.22
-0.35,9.07,10.62,-29.58,8.39,29.11
0.51,9.31,9.36,-55.19,-36.61,35.7
2.21,8.32,9.51,-66.53,-18.5,42.77
1.06,8.34,9.95,-72.88,13.88,66.55
-2.01,6.85,10.23,-88.55,4,65.82
-2.66,4.39,8.65,-101.35,-45.63,67.89
-0.26,2.15,6.46,-87.39,-71.37,77.4
-0.32,0.83,7.61,-83.42,-70.27,108.93
-2.41,0.14,7.15,-78.79,-60.94,117.59
-4.03,-1.42,6.46,-72.57,-53.26,97.71
-4.03,-3.99,6.62,-67.02,-76,77.77
-3.37,-7.53,5.32,-49.52,-79.66,69.29
-5.04,-9.54,5.77,-14.52,-51.61,67.77
-7.14,-8.95,7.42,-3.36,-66.37,51
-6.02,-9.84,7.46,-4.52,-80.88,28.93
-4.46,-10.2,7.38,-2.88,-88.44,24.35
-3.25,-9.92,6.8,3.1,-88.26,24.42
-2.75,-10.08,6.71,16.64,-50.88,13.38
-2.34,-9.35,7.38,22.92,-41.37,8.99
-1.71,-8.71,7.64,32.61,-52.1,23.68
-0.76,-7.03,9.05,36.21,-40.27,31.79
-1.43,-5.87,10.11,24.87,-27.46,35.57
-1.7,-5.25,9.46,13.34,-6.25,21.24
-1.79,-5.23,9.16,7,10.34,9.35
-1.4,-4.86,8.65,-0.86,7.17,9.35
-1.19,-4.28,8.65,-4.95,-5.21,9.66
-0.53,-3.69,9.37,-7.82,3.02,6
-0.35,-3.26,8.95,-6.47,12.6,-4.24
0.04,-2.67,8.83,-15.01,13.27,-13.21
0.21,-2.8,8.17,-18.67,-3.56,-7.35
0.41,-2.57,8.17,-17.02,-4.9,-1.68
0.68,-2.59,7.77,-11.96,-0.03,-0.16
0.11,-2.32,7.73,-9.89,2.05,1.37
-0.42,-2.71,7.7,-4.83,-11.79,0.57
-0.03,-2.41,8.21,-1.35,-21.55,2.04
0.77,-1.96,8.74,-4.16,-8.87,-5.16
1.22,-2.15,8.79,-8.49,3.45,-4.43
0.38,-2.27,8.72,-7.45,-20.27,7.89
0.29,-2.71,8.32,-0.86,-42.1,13.2
0.97,-2.47,8.28,-1.29,-19.72,5.39
0.82,-2.5,8.72,-0.5,7.05,-0.71
0.36,-2.45,8.79,-0.8,6.99,-0.58
0.21,-2.36,9.24,0.11,-13.62,8.5
0.51,-2.52,8.78,2.25,-25.09,14.29
0.84,-2.33,8.39,3.65,-6.25,9.17
0.34,-2.19,8.8,4.32,11.38,1.85
0.06,-2.28,8.72,3.53,8.02,3.2
-0.32,-2.22,9.11,3.59,-23.32,13.74
-1.03,0.98,7.83,12.2,11.27,-2.57
-0.78,-0.1,9.36,12.81,5.05,-0.14
-0.77,-0.05,9.29,8.06,0.54,1.45
-0.62,-0.27,9.25,4.95,-1.96,1.82
-0.48,-0.38,9.22,1.17,-0.87,1.39
-0.59,-0.52,9.23,-1.03,-2.45,-1.35
-0.74,-0.61,9.05,-3.65,-8,-3.06
-0.85,-0.33,9.25,-6.94,-11.42,-8
-0.96,0.01,9.3,-9.93,-16.35,-16.05
-1.57,-1.03,11.09,-5.54,-17.57,-9.34
-0.65,-0.07,9.36,-9.93,-13.85,-0.32
-0.45,-0.36,9.4,-9.08,-10.75,3.16
-0.4,-0.49,9.14,-5.79,-2.21,-0.87
-0.41,-0.55,9.02,-4.81,6.15,-4.95
-0.37,-0.49,8.86,-2.98,9.93,-2.88
-0.56,-0.58,8.95,-0.24,6.33,-0.99
-0.57,-0.39,8.96,1.04,4.56,-0.62
-0.5,-0.32,8.94,1.9,2.49,-1.17
-0.54,-0.49,8.91,0.86,1.15,-0.38
-0.28,-0.25,8.93,2.2,4.56,0.41
-0.4,-0.63,9.06,0.31,7.49,-1.9
-0.39,-0.41,9.22,-3.16,9.5,-0.44
-0.54,-0.9,8.96,-2.8,13.89,-2.76
-0.7,-0.83,8.82,-3.59,13.64,-1.84
-1.08,-0.75,8.92,-2.55,6.94,0.72
-1.08,-0.83,9.06,-1.15,2.43,-1.96
-0.67,-0.8,9.2,-2.43,1.88,-1.78
-0.54,-0.84,9.34,-4.44,4.44,-3.55
-0.5,-1.37,9.21,-6.03,8.58,-3.55
-0.64,-1.55,9.42,-4.38,4.99,0.66
-0.77,-2.19,9.55,-4.38,5.66,2.67
-0.98,-2.28,9.84,-6.03,8.04,1.69
-0.9,-2.94,9.98,-9.44,5.6,2.55
-1,-3.63,9.9,-11.46,9.93,3.22
-1.32,-4.3,9.55,-13.53,23.28,3.95
-1.92,-4.89,9.37,-14.69,37.18,3.65
-2.47,-5.02,9.18,-17.55,35.23,4.19
-2.34,-5.26,9.03,-17.13,30.05,8.22
-2.39,-4.9,9.53,-12.55,21.75,16.08
-2.71,-3.47,10.63,-21.58,7.36,21.14
-2.36,-4.26,10.24,-24.87,-5.87,20.11
-1.52,-4.31,9.64,-24.63,1.33,12.55
-1.07,-3.85,9.12,-27.31,18.1,10.96
-1.33,-3.29,9.12,-27.68,26.33,17.36
-1.51,-2.72,9.44,-33.04,10.11,26.21
-1.22,-2.35,9.22,-46.09,0.66,35.84
-2.3,-2.3,8.85,-58.89,-11.23,31.02
-2.68,-1.74,8.74,-61.03,-42.7,23.22
-1.16,-1.69,8.41,-53.83,-63.31,15.54
1.15,-1.92,7.91,-37.49,-1.54,-2.45
2,-2.13,6.91,-24.81,92.61,-13
0.03,-2.2,6.39,-22.68,137.49,-15.93
-2.61,-2.25,5.82,-20.54,117.79,-8.85
-3.46,-2.5,4.52,-9.63,55.53,1.63
-3.13,-2.16,4.23,9.03,14.68,10.29
-1.72,-1.22,3.68,26.84,40.72,-4.59
-2.75,0.33,3.48,33.06,88.46,-16.17
-3.08,0.5,6.67,51.17,50.17,-20.07
-3.45,1.18,6.06,81.1,-29.59,-16.54
-1.34,2.48,5.86,79.52,-48.06,-10.75
0.56,3.13,6.66,97.14,28.77,-13.43
-0.41,5.05,6.59,107.93,73.77,-8.79
-2.34,5.57,8.73,126.29,5.35,-1.05
-2.42,5.72,10.24,113.05,-75.13,-5.75
-0.79,4.95,11.97,95.07,-75.32,-17.39
-0.23,4.12,13.72,68.06,-51.72,-40.62
0.41,3.19,15.35,24.09,-76.66,-44.46
1.85,1.93,13.34,-6.64,-88.06,-11.78
2.3,0.67,9.1,-13.77,-14.16,10.29
0.13,0.63,7.34,3.36,59.93,19.56
-3.05,0.69,8.26,17.51,60.78,21.69
-4.52,1.51,9.39,8.73,10.05,14.74
-4.02,1.6,8.71,5.98,-18.06,2.06
-2.88,1.59,8.87,2.75,-20.01,-11.11
-2.02,1.27,9.72,-4.38,-18.79,-16.48
-1.49,1.18,9.92,-5.54,-14.77,-16.11
-1.07,1.49,10.05,-9.02,-10.68,-7.76
-0.99,1.03,10.07,-14.87,-10.14,-2.82
-0.79,1.1,9.83,-11.64,-10.5,-6.66
-0.32,1.38,9.49,5.13,3.1,-19.28
-0.05,2.36,9.54,23.18,16.51,-28.18
-0.11,4.66,10.18,29.76,11.21,-21.48
-0.56,7.17,10.51,23.36,-10.68,-15.07
-1.16,8.25,9.82,-4.57,-14.95,-12.76
-0.29,7.45,8.04,-28.89,-4.1,-12.7
0.34,6.36,8.64,-39.38,30.35,7.61
-1.17,6.67,8.08,-52.43,56.63,29.38
-2.46,5.35,7.83,-63.53,42.12,23.71
-2.14,3.63,6.85,-64.63,-4.4,16.57
-1.37,2.04,6.36,-56.88,-36.9,30.96
-2.24,1.37,6.92,-41.52,-35.32,57.61
-3.59,0.64,6.45,-35.85,-35.26,51.21
-3.14,0.13,6.95,-36.03,-59.46,32.73
-0.49,-1.1,6.82,-33.59,-63.73,27.91
1,-1.43,6.79,-43.71,-32.94,32
-1.13,-3.23,7.58,-10.24,12.06,53.95
-3.82,-3.27,8.16,3.48,22.67,37.97
-4.69,-2.84,8.47,-0.6,-1.72,10.41
-2.7,-3.95,7.54,-6.15,-42.21,-3.79
-0.44,-5.47,7.64,7.51,-60.44,-3.25
0.4,-5.19,8.74,7.87,-59.65,5.66
0.3,-4.79,9.22,-2.55,-55.56,8.34
0.41,-4.59,9.1,-12.98,-39.04,1.69
0.93,-5.44,8.76,-8.83,-13.31,-3.73
1.08,-5.87,8.58,10.43,-5.75,4.93
0.72,-5.66,8.85,27.2,2.49,12.43
0,-4.97,9.33,12.51,6.75,22
-1.06,-5.03,9.51,2.75,0.47,32.06
-1.4,-5.59,8.95,14.89,11.94,25.54
-2.02,-4.93,9.6,30.07,12.85,19.32
-2.23,-4.93,9.31,23.97,1.15,24.5
-2.03,-4.8,9.65,27.81,-14.1,22.43
-1.76,-4.28,9.47,27.32,-13.55,18.95
-1.82,-3.42,9.77,24.58,-12.64,15.41
-2.26,-2.89,9.76,16.96,-13.18,7.43
-1.7,-2.54,9.56,10.37,0.23,-7.39
-1.43,-2.28,9.63,6.9,10.05,-9.46
-1.3,-2.2,9.75,10.37,7.55,-4.4
-1.15,-2.15,9.09,7.75,5.05,4.68
-0.95,-2.08,8.43,11.65,18.04,4.13
-0.99,-1.4,9.06,13.73,35.23,-5.26
-0.84,-1.1,9.34,11.23,43.71,-8.12
-0.84,-1.12,8.92,6.96,37.85,-0.07
-1.2,-1.21,8.43,6.96,26.88,7.61
-1.2,-1.02,8.28,11.23,20.96,7.91
-1.04,-0.96,8.34,18.36,19.56,1.45
-0.56,-0.85,8.22,18.12,24.32,1.51
-0.63,-0.83,8.6,20.43,16.02,9.74
-0.69,-0.55,8.9,17.93,9.86,14.44
-0.82,-0.59,9.44,11.23,8.22,13.1
-0.78,-0.67,9.24,4.34,8.04,11.57
-0.67,-1.04,8.89,7.57,15.05,9.32
-1.16,-0.65,9.02,11.17,15.96,5.96
-1.39,-0.39,9.27,8.67,13.16,3.65
-1.3,-0.4,9.16,3.3,13.71,2.3
-1.5,-0.34,9.3,-2.49,5.78,5.72
-1.57,-0.57,8.76,-2.74,-2.76,9.38
-1.59,-0.76,8.08,-1.58,-4.04,3.95
-1.24,-0.81,8.09,3.06,3.89,-0.81
-1.26,-0.54,8.52,5.13,10.29,-1.11
-3,-0.35,8.45,16.84,19.99,-0.44
-2.03,-0.89,9.18,19.7,4.56,3.28
-1.72,-0.73,8.99,13.67,-8.85,5.66
-1.29,-0.46,9.05,5.25,-8.49,7.73
-1.18,-0.73,8.73,2.87,-3.79,9.19
-1.57,-0.72,9.04,4.64,-7.27,7.85
-1.88,-0.59,9.38,-1.82,-20.26,1.27
-1.98,-0.19,9.36,-14.26,-29.46,-8.12
-1.32,-0.03,9.1,-19.08,-27.51,-12.7
-0.84,-0.47,9,-20.24,-19.59,-6.23
-1.17,-1.15,10.15,-5.79,-18.37,1.82
-1.28,-1.14,8.84,-7.74,-8.43,4.62
-1.28,-0.96,8.87,-4.69,-8.18,4.38
-1.19,-1.3,8.83,0.01,-3.37,2.61
-1.18,-1.41,8.73,2.26,4.19,1.63
-1.38,-1.91,8.55,6.47,8.22,2.97
-1.42,-2.21,8.63,11.47,5.72,4.13
-1.74,-2.38,8.97,14.28,0.6,4.8
-1.66,-2.36,9.09,12.08,-4.95,9.5
-1.68,-2.62,9.36,6.78,-2.94,10.47
-1.67,-2.96,9.78,1.1,2.18,10.54
-1.67,-3.5,9.75,-7.25,7.67,9.19
-1.87,-3.96,9.67,-15.3,12.06,10.66
-1.98,-4.17,9.29,-17.43,23.52,14.07
-2.62,-4.69,9.09,-19.2,36.21,16.75
-3.33,-4.94,8.95,-22.55,46.39,10.17
-3.94,-5.33,9.18,-25.24,40.9,1.88
-3.82,-5.19,8.55,-28.04,24.86,2.73
-3.45,-5.85,7.69,-26.21,27.36,-2.39
-3.46,-6.45,7.67,-17.98,42.67,-7.21
-4.63,-5.85,8.79,-15.48,25.29,-0.26
-5.97,-4.55,9.62,-19.44,-31.35,5.41
-4.84,-4.41,9.49,-29.32,-58.49,-13.37
-1.91,-4.23,9.37,-42.49,0.66,-48.85
-1.05,-4.32,8.98,-49.87,72.42,-56.78
-2.7,-4.64,8.59,-42.25,43.28,-25.26
-4.68,-3.63,8.58,-31.03,-99.46,22.91
-2.06,-2.19,7.84,-10.05,-179.58,14.8
3.69,-1.21,8.15,2.75,-23.67,-53.85
4.38,-0.43,8.6,-3.35,213.76,-79.34
-0.73,-0.93,8.18,-5.18,268.64,-49.53
-4.66,-1,7.04,8.91,107.24,4.25
-4.44,0.57,4.56,12.39,-35.38,33.77
-4.14,1.6,4.13,48.85,-38.12,20.35
-1.26,2.39,4.55,62.26,32.67,-23.92
-2.56,4.8,4.98,92.02,65.23,-24.1
-3,5.2,6.63,98.3,-14.16,-11.05
-0.19,5.92,7.04,112.14,-74.34,-17.27
1.72,8.48,7.88,126.71,-38.18,-4.83
0.3,8.71,10.86,125.49,74.19,1.21
-2.9,5.31,11.77,105.68,105.72,-10.62
-4.73,3.79,13.02,71.47,-9.16,-33
-1.93,2.45,13.13,24.15,-127.27,-47.03
2.44,1.52,10.39,3.54,-122.63,-24.83
3.62,0.68,8.35,9.21,-23.49,-6.72
0.99,1.12,9.46,14.28,36.08,18.4
-1.9,1.88,10.05,2.81,29.68,31.21
-3.39,1.9,9.04,-4.99,4.62,23.95
-2.86,0.71,8.1,-2.07,-6.11,6.21
-2.03,0.68,8.18,8.36,-3.18,-2.82
-1.75,0.82,8.78,16.9,-0.62,-2.88
-2.22,1.32,9.78,14.64,-9.83,-1.05
-1.9,1.91,9.75,3.67,-20.68,-1.23
-1.4,2.11,9.5,-5.79,-20.01,-6.29
-0.83,2,9.51,-4.87,-21.11,-16.78
-0.44,2.32,9.46,3.12,-20.99,-28.18
-0.59,3.3,10,17.93,-28.06,-35.62
-0.57,5.76,9.67,21.65,-32.94,-43.49
-0.3,7.78,9.28,12.45,-18.67,-41.48
0.41,8.2,9.71,-1.21,-0.93,-22.27
-0.28,8.19,10.91,-30.24,-9.1,17.73
-1.54,9.03,10.88,-64.38,-32.51,43.95
-1.74,8.48,8.75,-88.89,-28.24,27.43
0.68,5.83,6.63,-91.76,19.25,-4.95
2.24,4.28,7.08,-98.77,53.1,11.02
-0.07,4.44,8.26,-99.32,37.97,70.9
-3.68,3.78,7.47,-92.06,-10.38,111.33
-5.02,2.34,5.96,-80.11,-39.28,84.44
-1.98,0.05,5.66,-66.15,-20.2,55.29
-0.93,-1.14,5.33,-50.42,7.3,55.47
-2.86,-1.98,7.29,-36.58,0.35,69.92
-3.97,-2.38,7.02,-33.71,-19.4,73.52
-3.9,-4,5.94,-22.13,-28.79,57.85
-3.04,-5.01,5.08,-4.87,-19.1,33.1
-2.57,-6.48,5.04,11.47,-5.62,12.97
-2.32,-7.89,6.88,24.89,-0.81,21.51
-4.02,-8.18,8.3,26.59,5.72,40.9
-6.11,-7.98,9.32,18.3,-15.81,34.01
-6.11,-7.62,9.53,26.78,-51.96,19.44
-4,-7.12,9.1,30.19,-62.94,4.19
-1.73,-7.36,9.32,34.09,-45.5,-2.7
-0.91,-5.75,9.88,44.03,-32.64,6.21
-0.39,-5.39,9.67,41.96,-29.65,22.3
-1.11,-4.35,9.71,33.42,-46.35,41.82
-1.96,-3.83,9.71,20.01,-57.57,30.9
-0.98,-3.84,9.36,14.95,-18,-5.87
-0.34,-3.67,9.26,12.81,38.03,-25.32
-1.13,-3.49,10.17,8.24,50.78,-17.51
-1.92,-3.54,9.48,2.69,25.35,-3.12
-2.24,-3.15,8.89,4.82,-1.23,2.3
-1.99,-2.98,8.33,6.53,-4.04,-6.66
-1.43,-2.48,8.24,12.87,4.44,-17.82
-1.06,-2.43,8.19,15.98,8.4,-21.72
-0.66,-2.11,8.1,17.81,5.54,-12.64
-0.6,-1.64,8.65,22.69,0.84,0.41
-0.89,-1.24,8.97,16.04,-6.05,8.04
-0.9,-1.38,9.08,9.21,-7.27,7.91
-0.45,-1.39,9.15,7.57,-1.48,7.67
-0.1,-1.53,8.86,2.51,15.11,7
-0.56,-1.46,8.66,6.29,25.96,8.58
-1.28,-1.18,9.17,5.92,16.75,7.67
-1.5,-1.09,9.41,1.17,-3.55,3.1
-0.73,-1.14,9.32,0.92,-10.14,-0.56
-0.38,-1.16,8.93,2.75,-2.45,0.47
-0.34,-1.35,8.83,8.06,8.65,4.74
-0.64,-1.07,8.71,11.47,9.01,8.77
-1.04,-0.62,9.37,10.98,3.28,9.99
-1.06,-0.52,9.43,3.24,-0.99,6.08
-0.85,-0.77,9.16,-0.6,-0.5,2.36
-0.7,-1.05,8.83,-1.4,2.49,4.62
-0.71,-0.96,8.43,0.92,8.65,5.54
-0.98,-0.86,8.63,5.13,12.79,6.15
-1.29,-0.55,9.17,5.62,7.91,4.68
-1.41,-0.56,9.54,5.31,-5.5,3.65
-1.05,-0.55,9.33,0.92,-10.75,2.61
-0.82,-0.83,8.96,-1.58,-3.49,0.17
-0.81,-1.15,8.66,-0.05,5.66,-1.42
-0.77,-1.22,8.54,2.75,11.27,-1.84
-0.96,-0.97,8.7,6.78,11.27,1.51
-0.99,-0.82,8.94,6.96,8.4,4.8
-1.36,-0.6,9.05,0.8,1.57,1.02
-0.94,-0.54,9.22,0.5,-2.21,-2.39
-0.7,-0.95,9.14,-2.86,1.75,-0.75
-0.79,-0.97,8.86,-2.68,9.25,0.72
-0.94,-1.02,8.7,0.01,14.32,2.61
-1.14,-1.01,8.71,3.73,10.9,2.12
-1.38,-0.77,8.92,1.78,0.96,0.54
-1.12,-0.79,9,1.9,-6.78,2.06
-0.95,-0.92,9.03,-0.54,-6.9,-0.32
-0.58,-0.95,9.05,2.57,0.78,-1.29
-2.14,-1.03,9.24,24.7,32.85,-0.62
-1.74,-1.14,9.03,16.17,22.85,7.18
-1.59,-1.07,8.93,7.87,15.72,9.5
-1.48,-0.67,9.07,-3.35,10.84,10.66
-1.37,-0.98,8.94,-5.79,7.06,13.58
-1.44,-1,9.19,-8.9,-4.28,15.66
-1.45,-1.32,8.84,-12.74,-16.35,17.36
-2.24,-0.77,9.4,-15.91,-24.04,7.18
-2.4,-0.24,9.31,-20.24,-25.99,-13.24
-1.68,-0.82,8.83,-14.75,-22.76,-17.39
-0.69,-0.59,7.65,-14.08,-13.92,1.75
-0.76,-1.2,8.92,-11.7,-12.45,13.58
-1.22,-1.21,8.95,-9.02,-4.89,15.17
-1.64,-1.63,8.62,-5.91,3.52,6.39
-1.78,-2.04,8.49,0.98,7.06,-1.54
-1.84,-2.16,8.61,8.24,4.38,-0.87
-2.06,-2.48,8.75,11.71,0.54,3.65
-2.13,-3.02,8.78,12.08,-7.27,6.45
-1.91,-3.59,9.02,15.01,-12.76,5.11
-1.6,-3.65,9.55,15.37,-10.56,3.46
-1.57,-3.52,9.37,9.58,9.13,8.4
-2.49,-3.53,8.69,0.19,34.5,6.39
-3.6,-4.14,7.7,-8.16,45.6,-1.05
-4.16,-4.67,7.62,-4.99,39.38,-7.88
-4.2,-5.08,7.94,-5.72,21.88,-9.46
-3.82,-4.9,9.4,-0.66,-2.88,-0.44
-3.28,-5.05,9.45,-13.41,-5.87,7.36
-3.26,-5.52,8.65,-26.88,24.86,-1.72
-4.31,-5.54,8.15,-38.96,42.3,-21.35
-4.82,-5.61,7.79,-41.03,19.86,-34.89
-3.97,-5.88,8.03,-28.89,-8,-35.01
-2.8,-5.94,8.78,-16.03,-21.48,-25.68
-2.09,-6.14,8.79,-3.9,-25.5,-12.51
-0.93,-5.47,9.31,6.04,-8.49,-10.01
-2.15,-2.63,10.65,-11.7,16.57,-13.12
-3.85,-0.96,11.08,-49.87,-20.2,-28.18
-2.62,-2.58,9.01,-64.02,-75.2,-28
0.16,-4.22,7.02,-44.57,-60.32,-23.61
1.74,-4.8,6.03,-1.58,31.51,-30.62
0.52,-3.12,6.6,34.21,96.02,-4.65
-2.54,-0.61,7.49,34.21,105.96,5.35
-4.85,1.55,5.15,16.71,37.85,-2.39
-5.37,1.57,3.59,35.13,-7.45,-3.49
-1.19,1.07,3.6,81.77,19.74,-30.32
-0.64,4.83,3.61,102.81,39.13,-22.21
-0.78,7.82,4.37,108.97,32,-19.16
-0.13,7.93,6.67,147.02,-8.06,-11.23
0.75,10.48,8.18,165.19,5.41,-30.5
0.23,13.4,12.85,154.15,40.72,-12.88
-1.04,9.55,14.67,106.53,40.47,-25.87
-1.27,4.43,13.38,40.56,-45.62,-48.18
1.06,2.79,13.25,12.45,-121.48,-49.89
4.24,1.31,9.75,2.75,-69.89,-19.83
2.2,0.86,7.51,20.62,32,11.39
-1.76,2.09,8.34,19.64,63.34,17.91
-4.47,2.39,9.86,6.35,27,11.63
-4.14,1.82,8.71,-2.49,4.13,-1.05
-3.46,1.36,7.82,1.71,-8.61,-12.64
-2.56,1.04,8.55,8.48,-27.15,-13.92
-1.38,0.56,8.93,13.97,-32.09,-10.2
-0.59,1.09,9.88,10.68,-7.94,1.02
-1.21,1.11,10.27,0.13,12.73,12.61
-2.51,0.91,9.66,-5.11,17.67,13.83
-3.17,0.89,9.03,-4.99,10.11,4.93
-3,0.6,8.45,-0.48,-1.23,-3.73
-2.27,0.21,8.63,4.28,-5.32,-10.56
-1.4,0.76,8.89,5.56,-2.7,-6.66
-0.77,0.72,9,1.53,7.85,1.33
-1.39,0.37,8.91,-1.7,21.14,5.11
-1.81,0.33,8.42,1.53,29.13,3.28
-2.19,0.39,8.6,3.97,28.89,-0.2
-2.13,0.45,8.32,2.08,15.17,-0.56
-2.07,0.21,8.17,4.7,3.58,0.47
-1.68,0.61,8.48,6.59,3.58,2.79
-1.89,0.85,8.75,1.84,5.96,5.41
-1.99,0.59,8.62,-2.13,11.88,2.12
-1.92,0.46,8.86,-3.77,13.46,0.66
-1.94,0.39,8.87,-5.66,7.43,3.77
-1.72,0.58,8.49,-6.46,5.9,7.43
-1.71,0.64,8.31,-4.08,8.71,8.89
-1.69,0.74,8.06,-0.54,16.51,8.22
-1.9,1.16,8.44,1.1,23.83,7.06
-2.51,1.56,8.89,-3.53,12.91,5.9
-2.43,2.37,9.22,-14.26,-10.93,8.65
-1.72,2.67,9.11,-25.36,-33.61,10.72
-0.78,3.23,9.32,-29.69,-39.46,9.25
0.57,3.52,9.46,-27.86,-23.79,9.86
0.94,3.65,9.82,-25.11,-7.94,16.51
-0.29,4.86,9.9,-14.44,-9.28,26.02
-1.69,6.82,10.02,-7.74,-9.95,27.67
-1.68,7.32,9.26,-18.22,12.06,13.22
-0.97,7.24,8.6,-33.53,29.62,10.41
-1.26,6.95,8.83,-55.24,11.08,28.04
-1.33,6.18,8.47,-59.5,4.44,47.61
-2.23,5.25,7.89,-48.53,12.18,35.96
-1.69,4.19,7.61,-47.37,21.21,13.89
-1.74,2.52,7.89,-45.05,8.16,24.74
-2.54,2.05,8.88,-39.02,-22.51,53.58
-2.92,1.81,8.1,-26.39,-36.54,58.28
-2.94,1.12,8.02,-36.21,-26.11,35.72
-1.91,-0.13,7.81,-48.65,-18.49,18.04
-2.06,-2.04,8.29,-40.85,-29.65,29.74
-3.11,-1.98,8.69,-27.55,-43.31,32.91
-3.56,-2.21,8.08,-24.63,-60.74,21.63
-2.29,-1.85,8.03,-9.75,-83.55,15.72
-1.09,-2.84,7.51,-3.22,-75.01,9.32
-0.32,-3.74,7.26,9.28,-64.16,16.51
-0.53,-4.18,6.9,5.74,-49.95,7.67
-0.31,-5.28,6.29,8.79,-36.29,0.54
-0.51,-6.05,7.02,26.59,-44.65,8.71
-1.11,-6.88,6.44,49.58,-48.67,24.86
-2.12,-7.25,6.92,57.57,-48.12,15.6
-1.96,-8.55,8.11,63.97,-60.56,-0.68
-0.89,-7.29,9.8,67.08,-72.33,7.3
-0.28,-6.25,11.38,57.38,-48.31,14.07
-0.44,-4.89,11.94,30.31,-5.14,16.02
-1.58,-3.94,11.94,6.1,13.89,22.24
-2.17,-3.86,11.11,-5.79,9.19,28.1
-1.62,-3.39,10.57,-3.59,10.66,31.69
-1.09,-3.08,10.13,-8.47,29.01,27.67
-1.18,-2.07,9.99,-10.97,48.03,24.99
