aX,aY,aZ,gX,gY,gZ
0.22,-1.06,6.17,229.08,-48.58,-12.74
0.33,0.6,9.12,222.13,-8.09,-8.17
-1.29,0.25,10.42,200.73,-71.02,4.02
0.3,-0.72,9.32,201.89,-125.16,2.93
3.45,-0.27,9.12,214.57,-68.34,6.28
3.33,1.79,10.97,217.74,44.77,23.41
-1.45,3.81,14.96,178.59,60.81,12.44
-2.62,2.34,13.66,159.14,-8.09,3.72
-1.9,1.38,12.81,161.95,-94.86,-5.18
1.95,1.75,13.39,170.73,-56.32,-14.27
2.69,3,15.61,157.37,53.31,1.77
-0.55,4.38,17.56,113.17,64.04,10.55
-2.23,3.65,15.68,71.83,4.83,-2.62
-1.55,2.86,13.14,58.05,-40.23,-9.21
-0.15,2.32,13.37,54.88,-34.19,-15.79
0.84,2.38,13.73,44.88,1.18,-11.83
0.11,2.19,13.13,30.49,13.43,-2.75
-0.66,2.32,12.48,19.51,-10.59,-2.01
-0.58,2.25,11.5,7.62,-25.65,-5.85
0.1,1.68,10.5,4.69,-10.96,-9.21
0.45,1.68,10.41,3.9,22.52,-5.37
-0.35,1.41,9.93,1.83,29.59,-0.31
-0.97,1.48,9.53,-4.09,16.85,-0.98
-1.07,1.47,9.06,-4.51,5.99,-7.5
-0.75,1.42,8.65,-5.8,-0.9,-8.6
-0.7,1.31,8.48,1.16,12.94,-8.66
-0.29,1.25,8.55,-0.92,15.38,-6.34
-0.62,1.52,8.62,-2.26,5.26,-2.44
-0.56,1.41,8.48,0.06,-4.86,1.71
-0.41,1.44,8.51,-0.55,-1.75,-1.16
-0.49,1.59,8.45,1.95,6.91,-3.66
-0.51,1.48,8.6,0.3,5.5,-4.82
-0.61,1.58,8.77,1.83,-2.6,-3.54
-0.81,1.58,8.8,0.85,-7.48,-2.56
-0.56,1.58,8.69,0.42,-4.62,-5.31
-0.51,1.48,8.71,1.83,0.44,-2.5
-0.57,1.26,9.15,-0.19,3.92,-0.67
-0.58,1.44,8.69,2.86,0.2,0.49
-0.57,1.47,9.03,0.42,-3.64,2.01
-0.63,1.48,8.88,-1.47,0.75,-1.71
-0.82,1.52,8.96,-3.11,4.41,-4.21
-0.97,1.36,8.95,-2.44,5.63,-3.96
-0.79,1.33,8.81,-1.1,2.88,-2.32
-0.75,1.36,8.81,-1.22,1.54,1.34
-0.75,1.29,8.85,-0.55,2.7,2.5
-0.95,1.4,9.11,-0.43,5.14,-0.49
-0.86,1.29,8.94,-2.08,7.64,-0.98
-1.08,1.33,8.82,-1.71,6.66,-1.22
-1.27,1.39,8.79,-1.65,1.85,-3.66
-1.08,1.25,8.93,-3.78,-6.81,-4.33
-0.84,1.16,8.85,-3.23,-5.41,-3.96
-0.65,1.1,8.82,-0.49,3.49,-3.29
-0.67,1.16,8.87,-1.89,8.37,-0.06
-0.87,1.28,8.89,-1.28,5.87,1.1
-1.12,1.19,8.92,-2.01,0.63,-0.55
-1.09,1.17,8.76,-1.04,-3.09,-3.29
-0.89,1.22,8.83,-2.14,1.42,-5.49
-0.85,1.19,8.82,-2.62,7.52,-4.45
-0.84,1.17,8.73,-2.38,6.48,-2.62
-0.95,1.29,8.79,-6.95,3.25,-1.53
-0.94,1.02,8.64,-4.82,0.44,-2.2
-0.87,1.07,8.66,-2.99,3.68,-2.2
-0.93,1.09,8.65,-0.67,5.99,-2.56
-1.02,1.04,8.68,-0.8,5.44,-2.93
-1.09,0.99,8.81,0.91,1.6,-2.93
-1.05,1.17,8.83,-1.83,2.03,-3.6
-2.28,0.68,8.93,4.27,6.11,-1.95
-1.9,0.53,8.9,3.41,6.48,-4.94
-1.86,0.55,8.9,-0.37,2.82,-5.43
-1.79,0.58,8.93,-2.32,-2.91,-5.79
-1.7,0.63,9.1,-3.17,-4.8,-5.73
-1.72,0.55,9.22,-4.82,-5.17,-6.34
-1.87,1.14,9.25,-7.08,-4.86,-6.34
-1.9,1.22,9.44,-13.78,-7.97,-0.43
-1.73,0.76,9.54,-20.43,-2.67,2.86
-1.93,0.63,9.6,-24.03,-0.53,4.57
-2.17,0.56,9.74,-23.23,-3.58,0.43
-3.23,-5.85,9.93,-118.17,-32.91,-19.76
-2.61,0.13,10.69,-21.89,-7.67,-7.32
-1.86,0.9,10.72,-26.16,-3.7,-3.42
-1.91,0.67,11.3,-33.23,-6.75,-0.98
-2.02,0.86,11.64,-44.76,-2.91,-3.23
-1.74,0.51,11.61,-52.81,3.86,-1.16
-1.61,0.06,11.4,-60.43,9.9,-2.01
-1.79,0,11.3,-64.7,11.36,-3.66
-2.2,-0.11,11.67,-71.34,9.71,-8.9
-2.04,-0.29,11.54,-77.14,8.61,-10.79
-1.99,-0.07,11.96,-87.26,9.41,-9.51
-2.03,-0.31,12.14,-98.72,11.42,-6.95
-2.26,-0.5,12.15,-108.66,11.42,-9.57
-2.63,-0.59,12.64,-118.78,11.97,-17.26
-2.15,-1.11,12.13,-127.93,22.33,-20.79
-2.02,-1.53,11.94,-130.37,29.59,-16.4
-2.7,-1.46,11.9,-132.93,24.71,-18.11
-2.76,-1.71,11.34,-138.35,14.89,-21.77
-2.34,-2.27,10.26,-142.81,11.48,-23.66
-2.26,-2.38,9.84,-142.68,7.88,-20.37
-1.69,-2.66,8.73,-145,7.27,-14.7
-1.78,-2.34,8.29,-144.82,13.92,-11.53
-1.65,-2.74,8.52,-145.92,21.54,-9.45
-1.33,-2.92,7.91,-153.17,30.63,-8.9
-1.79,-2.98,7.88,-161.53,27.39,-12.99
-1.58,-3.14,7.21,-168.84,24.29,-10.18
-0.86,-3.73,5.95,-172.5,26.3,-4.39
-1.12,-3.8,5.27,-172.62,36.3,-1.16
-1.68,-3.81,5.01,-177.38,46.11,-4.76
-1.47,-3.92,3.69,-186.46,48.43,-7.75
-1.58,-4.6,2.17,-185.43,49.35,-6.77
-1.61,-5.49,0.81,-175.61,46.48,-7.93
-1.76,-5.42,-0.54,-169.82,34.29,-9.27
-2.01,-5.6,-1.52,-159.33,26.79,-6.95
-1.76,-6.65,-2.45,-147.56,22.88,-9.7
-1.97,-6.86,-3.11,-132.5,19.35,-6.28
-2.04,-7.38,-4.15,-120.67,18.31,-7.62
-1.91,-7.88,-4.85,-100.73,17.82,-7.44
-0.86,-8.82,-5.35,-81.1,22.52,-7.87
-1.58,-8.83,-5.52,-59.45,10.44,-1.46
-1.79,-9.04,-4.62,-37.68,6.97,1.52
-2.05,-8.89,-4.02,-21.4,1.6,2.44
-2.24,-9.23,-3.63,-6.28,-4.86,5.85
-2.31,-9.4,-3.08,10.3,-2.48,9.63
-2.78,-9.3,-2.26,24.88,-1.75,10.61
-3.18,-9.18,-1.55,34.75,-3.95,11.1
-3.66,-9.03,-1.13,39.94,-13.76,6.77
-3.52,-9.01,-1.01,44.75,-19.13,3.35
-3.3,-9.1,-1.27,48.23,-19.68,-1.16
-3.32,-9.3,-1.54,59.75,-16.63,-3.9
-3.12,-9.07,-1.33,69.33,-17.12,-4.88
-3,-9.07,-1.38,77.19,-24.74,-1.65
-3.08,-8.67,-1.34,84.57,-32.36,-1.4
-2.9,-8.44,-1,92.98,-30.78,-2.68
-3.02,-7.79,-0.5,95.73,-25.35,-7.56
-2.64,-7.92,-0.76,100.42,-23.4,-8.78
-2.6,-7.5,-1.17,106.52,-34.31,-11.1
-2.32,-7.24,-1.72,113.47,-51.38,-13.23
-1.14,-6.93,-1.2,127.74,-43.7,-9.33
-1.17,-6.15,0.24,133.47,-22.79,-2.01
-2.31,-5.27,1.33,135.61,-27.18,0.79
-3.12,-5.14,1.56,137.74,-60.53,-2.38
-2.12,-5.16,1.14,145.73,-77.06,-17.74
0.32,-4.58,1.78,151.03,-27.85,-19.33
0.3,-4.21,2.51,156.15,21.42,-2.26
-2.25,-3.86,2.68,165.3,-8.15,11.83
-3.2,-3.02,3.4,173.11,-76.32,7.56
-1.49,-2,4.54,172.37,-94.98,-9.39
0.98,-2.09,5.98,172.62,-32.24,-16.1
0.17,-2.31,6.53,179.26,8.19,7.74
-2.03,-2.2,7.78,190.24,-46.69,14.75
-0.7,-1.43,7.43,204.39,-76.14,6.46
0.71,0.08,10.33,199.14,-22.54,1.89
0.52,0.13,11.78,191.89,29.65,16.1
-2.63,-0.08,13.3,173.59,-23.64,21.22
-2.55,-0.82,11.38,175.12,-89.56,10.73
1.19,-0.45,12.1,184.57,-39.8,7.86
0.26,2.23,14.9,153.78,43.25,19.02
-2.7,1.72,15.78,124.26,45.63,22.25
-4.07,0.78,14.12,105.06,-25.41,11.1
-2.86,0.62,13.02,101.89,-71.32,-5.43
-0.18,0.71,13.69,100,-27.91,-4.27
-0.61,1.18,14.89,85.67,9.35,5.61
-1.96,1.37,15.03,64.63,-5.35,0.18
-2,1.1,13.66,51.52,-35.29,-6.28
-0.6,0.87,12.89,43.84,-32.54,-7.75
0.01,0.84,12.54,33.35,1.54,-0.31
-0.81,0.73,12.28,24.88,15.2,4.88
-1.67,0.68,11.39,15.12,0.69,3.41
-1.48,0.59,10.55,8.11,-12.12,-1.46
-0.89,0.18,10.14,5.67,-3.21,-1.53
-0.84,0.31,9.96,5.42,11.72,0.79
-1.3,0.35,9.64,3.96,9.41,0.73
-1.35,0.38,9.43,1.4,6.11,0.61
-1.69,0.82,9.1,1.95,1.36,0.61
-1.18,0.31,8.99,-0.37,3.19,-2.81
-0.91,0.39,9.24,-2.5,5.57,-2.62
-0.85,0.47,8.82,-0.92,3.37,1.52
-1.06,0.5,8.79,-0.43,8.37,1.83
-1.17,0.6,8.89,-3.84,8.61,0.97
-1.29,0.43,8.62,-2.62,0.87,-2.07
-1.05,0.4,8.67,-1.34,-1.87,-3.6
-0.83,0.34,8.75,0.49,0.63,-0.55
-0.76,0.4,8.55,0.73,7.03,2.32
-1.02,0.4,8.75,1.95,9.59,3.54
-1.09,0.34,8.91,2.44,8.98,1.95
-1.55,0.48,8.74,-0.98,-2.91,1.71
-1.41,0.4,8.7,-0.19,-10.35,0.79
-1.1,0.25,8.82,1.58,-5.23,2.13
-1.18,0.57,8.79,0.85,2.21,2.74
-1.23,0.43,8.82,-1.65,9.04,0.55
-1.25,0.36,8.79,-0.31,8.98,2.56
-1.63,0.35,8.72,0.73,-2.67,3.17
-1.57,0.39,8.53,0.73,-4.62,2.25
-1.41,0.35,8.62,3.23,0.93,2.38
-1.63,0.44,8.8,2.74,4.35,1.28
-1.6,0.37,8.73,2.31,2.88,0.18
-1.54,0.45,8.82,4.2,0.63,0.55
-1.33,0.45,8.69,4.69,2.94,0.91
-1.38,0.43,8.84,5.36,5.14,-0.25
-1.41,0.41,8.88,5.91,5.81,-0.06
-1.56,0.48,8.87,4.69,-0.59,0.36
-1.64,0.45,8.65,4.81,-3.4,-1.22
-1.56,0.46,8.86,4.02,-1.57,-2.62
-1.4,0.38,8.95,3.6,1.66,-2.68
-1.41,0.47,8.81,4.27,2.27,-0.85
-1.44,0.45,9,3.78,0.32,-0.79
-1.38,0.43,8.8,3.72,-1.57,-1.53
-1.52,0.51,8.95,2.38,-1.75,-1.71
-2.95,0.41,8.75,6.83,9.59,-3.6
-2.07,0.27,9.01,2.99,10.69,-3.72
-2.01,0.34,9.07,-3.17,8.07,-1.89
-2.12,0.24,8.98,-7.93,6.11,-1.53
-2.06,0.16,8.82,-11.77,4.71,-1.4
-2.22,0.08,8.92,-16.16,-1.39,-0.49
-2.31,-0.03,9.22,-17.62,-7.91,-1.04
-2.29,0.03,9.33,-18.78,-11.14,-5.31
-2.23,0.37,9.45,-18.29,-10.65,-6.46
-1.99,0.27,9.71,-13.97,-8.03,-3.17
-2.14,0.77,11.26,-17.62,2.88,10.12
-2.14,0.22,10.04,-20.79,-2.6,2.62
-2.53,-0.16,10.63,-21.77,-7.36,2.56
-2.46,-0.1,10.44,-23.78,-10.71,-0.43
-2.29,0.12,11.22,-28.6,-8.76,-4.7
-2.27,0.24,11.82,-40.92,-2.54,-5.73
-2.28,0.18,12.29,-57.08,2.33,-7.2
-2.37,-0.19,12,-65.73,3.19,-6.77
-2.61,0,12.67,-72.56,-3.76,-10.43
-2.21,-0.64,11.91,-81.4,-1.08,-13.17
-2.12,-0.77,11.69,-88.42,6.85,-14.45
-2.29,-0.68,12.11,-98.05,12.7,-15.67
-2.28,-0.74,12.53,-112.01,19.77,-15.43
-2.51,-0.63,12.74,-129.45,21.91,-16.89
-2.47,-1.38,11.99,-136.16,25.02,-20.37
-2.29,-1.79,10.92,-138.54,28.74,-19.45
-2.43,-2.07,10.31,-140.61,26.54,-20.92
-2.58,-2.03,10.57,-142.07,20.63,-21.71
-1.99,-2.48,9.7,-145.55,25.87,-24.88
-1.7,-2.01,9.99,-153.66,38.55,-25.24
-1.18,-2.73,8.68,-161.83,46.85,-19.82
-1.27,-3.17,7.57,-163.54,42.88,-12.99
-1.58,-3.49,7,-159.51,33.61,-12.38
-1.84,-3.59,6.8,-157.74,32.27,-12.01
-2.57,-3.67,6.86,-162.81,28.55,-13.35
-2.74,-3.75,6.37,-171.59,23.68,-14.03
-2.78,-4.4,5.49,-177.07,25.99,-16.04
-2.5,-4.97,4.35,-178.11,38.31,-17.99
-3.18,-5.05,3.87,-173.35,31.54,-17.5
-3.33,-5.43,2.81,-169.45,9.41,-21.34
-2.98,-5.65,1.94,-162.56,-3.15,-26.59
-2.64,-5.9,1.53,-154.45,-8.95,-27.14
-2.34,-5.55,1.18,-153.42,-13.7,-24.09
-1.82,-6.12,-0.16,-157.07,-8.15,-20.49
-1.61,-6.47,-1.24,-146.16,8,-17.2
-1.52,-7.04,-2.71,-138.23,14.16,-16.83
-1.33,-7.51,-3.38,-120.37,11.97,-11.22
-2.04,-7.78,-3.54,-103.11,-13.46,-6.65
-1.72,-8.05,-4.43,-89.88,-39.74,-4.21
-1.31,-8.45,-4.86,-68.97,-45.35,-4.21
-0.7,-8.88,-5.1,-50.37,-32.18,-1.46
-0.71,-8.71,-4.58,-37.5,-11.39,3.78
-1.34,-9,-4.42,-24.03,0.93,11.52
-1.88,-9.27,-4.45,-7.62,4.35,16.34
-2.46,-9.48,-4.12,6.83,-3.15,18.23
-2.8,-9.31,-3.94,25,-9.74,16.34
-2.84,-9.19,-3.35,39.75,-8.7,14.45
-3.27,-8.98,-3.03,46.03,-10.71,11.46
-3.4,-9.1,-2.9,56.64,-11.26,10.61
-3.4,-9.03,-2.62,67.13,-4.01,5.79
-3.29,-8.87,-2.32,75.18,-0.71,0.97
-3.36,-8.73,-2.22,82.98,-6.02,-3.6
-3.3,-8.74,-2.29,92.8,-22.48,-7.5
-3.01,-8.47,-1.76,103.9,-42.12,-7.62
-2.45,-8.16,-1.02,112.44,-40.9,-10.73
-2.35,-7.86,-0.27,116.15,-38.34,-9.57
-2.86,-7.68,-0.25,120.24,-54.92,-13.23
-2.44,-7.24,0.18,127.31,-65.47,-17.14
-1.59,-6.76,0.63,128.65,-49.62,-19.94
-1.2,-6.81,1,132.62,-24.31,-15
-2.45,-6.39,1.84,138.47,-36.32,-8.9
-2.8,-6.08,2.26,143.53,-60.47,-13.48
-1.58,-5.7,2.61,151.15,-51.14,-21.34
-0.38,-5.3,3.58,151.46,-8.46,-22.2
-0.7,-5.2,3.87,151.76,18.68,-11.95
-2.34,-4.51,4.39,153.17,-18.95,4.63
-2.78,-4.41,4.37,154.69,-81.69,-1.28
-0.06,-3.63,4.96,162.25,-53.95,-17.93
1.34,-2.94,6.51,152.98,38.37,-12.26
-1.07,-3.31,6.98,136.7,36.18,8.11
-3.03,-4.28,5.45,148.53,-50.29,16.58
-1.52,-3.57,4.41,174.75,-93.58,0.18
1.22,-1.91,8.01,173.04,-32.12,-9.15
0.92,-0.63,10.06,144.57,35.87,13.35
-2.28,-1.68,10.12,132.56,-1.02,23.47
-3.39,-2.65,7.93,144.14,-97.18,14.02
0.16,-2.31,7.45,172.37,-84.86,-3.78
2.35,-0.04,10.27,164.02,27.88,10.24
-1.01,0.36,12.21,133.47,60.08,27.38
-3.88,-0.15,11.95,120.36,-30.1,18.6
-2.24,-0.51,10.08,123.23,-95.23,-7.68
1.77,0.38,11.83,133.72,-21.69,-9.76
1.31,0.81,14.01,108.53,53.55,12.44
-1.31,0.22,13.53,96.4,31.05,22.8
-2.64,0.13,11.99,93.84,-53.28,13.29
-0.91,1.03,11.34,92.01,-71.57,-4.57
1.15,1.55,13.61,81.09,6.66,-3.9
-0.31,1.12,14.68,54.51,31.91,8.23
-1.75,0.52,13.34,43.11,-1.14,11.71
-2.09,0.54,11.73,41.52,-41.26,3.23
-0.65,0.74,11.62,43.66,-34.01,-9.57
0.09,0.65,12,41.64,3,-8.35
-0.19,0.89,12.06,30.79,24.16,-0.49
-1.34,0.94,11.81,19.14,6.42,1.71
-1.3,0.66,11.04,8.53,-14.25,-1.4
-0.92,0.42,10.55,6.89,-12.67,-2.14
-0.04,0.35,10.33,9.81,5.02,-6.4
-0.69,0.49,9.54,3.41,3.43,-2.07
-0.97,0.62,9.47,2.13,11.97,-5.92
-1.19,0.66,9.41,-2.2,8.92,-5.67
-1.07,0.73,9.29,-9.39,-0.04,-4.51
-0.66,0.56,8.79,-6.47,0.93,-0.67
-0.78,0.36,8.75,-2.99,1.66,-0.25
-0.98,0.63,8.86,-1.89,0.32,-2.93
-0.79,0.67,8.88,-0.8,2.03,-7.07
-0.52,0.65,8.94,-1.22,13.37,-4.27
-0.54,0.73,8.76,-5.86,13.68,-0.12
-1.05,0.42,8.93,-3.9,4.35,-0.49
-1,0.59,9.07,-3.78,-5.17,-1.59
-0.94,0.5,8.97,-5.61,-8.21,-1.46
-0.79,0.47,8.79,-2.32,-1.93,-1.89
-1.16,0.4,8.84,-3.6,-2.12,-1.83
-1.1,0.4,8.72,-1.83,-1.63,-5.79
-1.02,0.36,8.71,-0.31,-1.39,-7.56
-0.75,0.37,8.89,0.49,-0.23,-6.71
-0.84,0.51,9.08,-0.92,-1.87,-2.38
-0.84,0.39,8.89,-2.14,-0.53,1.22
-1.14,0.33,8.78,-1.4,-1.39,0.36
-1.06,0.42,8.68,0.06,-4.07,-1.1
-0.87,0.21,8.55,0.85,-1.93,-0.37
-1.13,0.36,8.73,1.4,-0.78,-1.16
-1.16,0.35,8.7,1.03,-1.75,-1.83
-1.09,0.34,8.73,0.97,-1.81,-3.29
-1.03,0.33,8.74,1.77,-0.35,-2.62
-0.98,0.35,8.75,1.7,0.63,-0.25
-1.03,0.25,8.59,4.69,0.32,1.83
-1.12,0.44,8.75,4.27,-1.57,0.3
-1,0.36,8.74,4.57,-1.63,-1.83
-0.89,0.5,8.89,5.73,-0.35,-2.32
-0.92,0.38,8.91,4.81,0.2,-1.28
-2.67,5.19,12.49,57.38,32.33,1.22
-1.5,-0.35,8.89,14.88,14.16,-6.71
-1.63,-0.28,8.8,9.69,6.85,-6.1
-1.55,-0.28,8.85,5.79,-0.1,-4.57
-1.69,-0.22,9.05,1.03,-2.36,-6.4
-1.8,-0.33,9.04,-4.15,-4.19,-8.96
-1.79,0.13,9.32,-12.01,-6.39,-9.03
-1.5,0.33,9.2,-18.36,-4.98,-3.29
-1.44,-0.04,9.4,-20.31,3.31,1.34
-1.65,-0.35,9.38,-20.31,7.82,0.55
-1.94,-0.5,9.78,-15.86,5.38,-2.75
-2.08,-0.45,10.14,-13.36,1.11,-6.1
-1.39,-0.9,10.89,-14.82,-0.78,-7.81
-1.46,-0.09,10.65,-23.11,5.75,-4.21
-1.56,-0.45,11.08,-34.33,13.43,2.93
-1.95,-0.59,11,-42.01,18.07,2.99
-2.41,-0.53,11.27,-48.66,14.89,-0.43
-2.51,-0.83,11.48,-52.99,8.55,-4.21
-2.63,-0.5,12.36,-58.48,4.83,-7.32
-2.46,-0.62,12.91,-70.18,10.32,-10.18
-2.44,-0.51,13.12,-85.37,20.32,-11.34
-2.5,-0.76,12.78,-102.26,21.18,-11.28
-2.62,-1.17,12.61,-111.65,25.99,-13.29
-2.68,-1.66,12.01,-116.1,21.24,-14.33
-2.56,-2.01,11.67,-119.03,15.08,-15.18
-2.36,-1.96,11.32,-124.57,18.49,-18.17
-2.41,-2.09,10.72,-128.11,31.18,-20.67
-2.68,-2.52,10.18,-134.09,32.58,-21.22
-2.19,-3.05,8.47,-135.61,29.41,-18.11
-2.02,-3.28,7.8,-136.65,38.13,-16.65
-2.26,-3.58,7.47,-134.45,39.96,-15.31
-2.68,-3.31,7.68,-129.76,30.81,-18.84
-2.2,-3.71,7.07,-131.34,27.94,-22.2
-1.73,-3.7,6.92,-136.4,32.52,-19.7
-1.67,-4.02,6.53,-144.88,26.54,-13.84
-1.28,-4.48,5.6,-143.66,24.53,-9.27
-1.23,-4.74,5,-142.62,22.21,-5.37
-1.34,-5.08,4.09,-142.68,17.03,-2.01
-1.21,-5.49,3.55,-138.29,25.38,5.73
-1.65,-5.76,2.96,-127.01,34.89,11.83
-2.12,-6.08,2.76,-114.45,42.94,14.14
-2.72,-6.21,2.73,-111.22,38.19,10.3
-2.97,-6.28,2.69,-108.6,25.87,5.3
-2.9,-6.55,2.39,-105.12,14.96,1.04
-2.69,-6.64,2.35,-98.66,11.6,-4.33
-2.43,-6.54,2.26,-105.25,12.33,-4.27
-2.4,-6.71,1.41,-111.59,19.04,-4.03
-2.46,-7.12,0.08,-110.67,26.42,-6.71
-2.66,-7.46,-0.74,-101.53,29.29,-9.33
-2.43,-7.7,-2.36,-94.51,25.99,-10.43
-2.95,-8.36,-3.14,-80.61,18,-7.81
-3.06,-8.51,-3.85,-66.28,9.71,-8.05
-3.16,-8.81,-4.26,-52.81,1.42,-10.49
-3.05,-9.17,-4.47,-35.79,-0.65,-10
-3,-9.25,-4.43,-19.09,-3.46,-5.73
-3.13,-9.42,-4.52,1.34,-2.48,-4.88
-3.22,-9.47,-4.17,23.66,-2.54,-4.76
-3.46,-9.04,-3.24,35.97,-11.26,-6.28
-3.2,-9.14,-2.67,45.55,-19.49,-5.12
-3.26,-9.27,-2.15,60.85,-20.53,-3.29
-3.16,-8.79,-1.28,69.81,-25.47,-0.49
-2.98,-8.75,-0.78,76.16,-26.51,-2.44
-2.68,-8.51,-0.32,80.97,-23.64,-3.78
-2.78,-8.28,0.18,80.48,-26.51,-4.76
-2.87,-8.29,0.29,83.23,-39.19,-3.54
-2.83,-8.28,0.65,87.56,-57.73,-2.26
-2.56,-8.04,0.95,92.92,-63.88,-3.48
-2.47,-7.79,1.81,96.03,-61.02,-5.37
-2.78,-7.57,2.15,96.83,-71.87,-6.22
-2.52,-7.46,2.54,95.67,-85.96,-7.56
-2.1,-7.26,3.01,97.5,-84.43,-8.23
-1.52,-7.14,3.19,96.83,-59.56,-13.17
-1.17,-7.1,3.45,97.25,-31.45,-13.42
-1.81,-6.75,3.96,93.9,-27.91,-9.39
-2.31,-6.78,4.17,91.22,-49.56,-4.21
-2.17,-6.69,4.15,93.66,-55.71,-10.55
-1.2,-6.14,4.43,98.41,-29.92,-19.39
-0.5,-5.86,4.52,91.28,17.7,-21.59
-1.82,-5.56,5.22,84.45,16.79,-13.84
-3.21,-5.62,5.24,79.69,-48.21,-10.79
-1.72,-5.83,4.68,92.98,-79.49,-17.56
0.49,-5.19,5.39,105.97,-16.87,-24.57
0.28,-4.1,6.37,102.92,56.48,-16.1
-2.34,-4.38,7.13,84.75,36.36,-9.45
-3.47,-4.85,5.68,77.62,-61.32,-4.27
-1.15,-4.94,5.09,95.97,-98.7,-15.92
1.87,-4.51,6.15,116.09,-3.09,-17.93
0.63,-3.27,7.99,110.79,72.94,0.55
-2.69,-3.51,8.2,92.56,23,10.24
-3.78,-4.15,6.64,94.75,-83.4,4.33
-0.17,-4.15,5.9,122.01,-89.25,-15.73
2.81,-3.25,7.33,138.11,26.24,-1.71
0.04,-2.66,8.88,134.2,71.6,25.12
-2.65,-2.81,8.94,136.46,12.76,34.08
-3.56,-1.87,8.72,139.02,-76.45,26.46
-1.34,-0.62,8.8,126.89,-69.68,-3.96
1.11,-0.75,10.04,123.72,34.29,-5
0.53,-1.39,10.74,123.53,83.98,20.67
-1.91,-1.32,10.4,127.8,34.41,38.78
-2.51,-0.52,9.98,121.83,-23.4,38.53
-1.75,0.36,9.96,112.68,-29.25,22.32
-1.17,1,11.13,95.97,7.76,12.07
-1.49,0.2,11.72,81.4,24.89,18.05
-2.75,0.06,11.66,79.81,-9.43,22.62
-3.11,0.3,11.35,83.35,-57.3,17.68
-1.55,0.92,11.51,82.19,-45.96,4.88
-0.58,1.49,12.9,66.52,5.99,2.19
-1.16,0.86,12.77,51.89,27.7,8.35
-2.3,0.81,12.44,44.08,3.43,11.22
-2.61,0.88,11.89,38.96,-36.45,8.29
-1.68,1.07,11.47,35.79,-38.64,0
-0.91,1.06,11.43,30.36,-6.39,-3.54
-1.42,1.19,11.22,23.29,9.22,-2.07
-1.89,1.16,11.09,10.36,-1.87,-0.85
-1.68,1.06,10.45,0.79,-12.24,-2.44
-1.29,0.62,10.05,2.07,-8.64,-1.53
-1.12,0.63,9.65,-0.49,4.29,-2.75
-1.21,0.69,9.69,-1.16,9.83,-2.14
-1.51,0.71,9.42,-3.54,3.37,-3.17
-1.43,0.8,9.24,-4.33,-3.28,-2.81
-1.31,0.73,9.12,-5.06,-4.43,-2.99
-1.06,0.74,8.86,-5.98,2.21,-3.42
-1.02,0.67,8.73,-4.64,8.98,-0.67
-1.16,0.72,8.67,-5.25,10.87,0.43
-1.43,0.71,8.65,-4.39,4.1,-0.43
-1.27,0.73,8.67,-4.7,-1.32,-2.07
-1.15,0.62,8.6,-3.97,-3.58,-1.71
-1.03,0.73,8.77,-4.03,-1.14,-0.92
-0.96,0.63,8.73,-3.78,1.05,-0.73
-0.85,0.76,8.7,-4.45,6.05,-0.31
-0.93,0.6,8.61,-4.51,8.8,1.52
-1.35,0.58,8.71,-4.82,4.53,2.13
-1.5,0.62,8.57,-4.45,-3.09,0.43
-1.27,0.56,8.53,-3.23,-3.7,-0.18
-1.28,0.48,8.58,-1.53,-0.23,1.04
-1.46,0.44,8.68,-0.31,-1.08,2.19
-1.52,0.56,8.78,-1.34,-3.21,0.67
-1.43,0.52,8.74,-1.59,0.99,-1.83
-1.4,0.4,8.77,-1.22,2.82,-1.34
-1.65,0.52,8.8,-1.4,-0.59,0.06
-1.25,2.47,6.48,5.91,11.48,-8.9
-2.4,-0.17,8.76,10.24,13.98,-0.43
-2.2,0.01,8.77,5.67,8.07,0.3
-2.1,-0.11,8.62,2.5,4.35,0.73
-2.04,0.2,8.68,-5.06,1.24,0.85
-1.81,-0.18,8.65,-9.21,0.81,0.97
-2.12,0,8.75,-10.06,1.36,-1.04
-2.23,-0.3,9.07,-15.31,-0.35,-6.83
-2.34,-0.03,9.1,-15.86,-1.51,-5.43
-2.18,0.15,8.72,-11.59,1.72,-4.39
-2.41,0.09,9.01,-7.75,0.69,-2.07
-3.59,16.82,10.88,-59.51,-14.31,-3.84
-2.93,-0.17,9.33,-10.92,-5.47,-0.12
-2.44,-0.12,9.4,-12.62,3.31,2.25
-2.33,-0.18,9.37,-13.66,6.97,0.79
-2.31,-0.22,9.53,-12.87,10.81,-0.37
-2.45,-0.13,9.87,-14.09,13.92,-1.83
-2.46,-0.11,10.08,-16.59,16.11,-3.17
-2.57,-0.11,10.42,-22.14,17.21,-1.89
-2.71,-0.18,10.59,-33.6,13,0.24
-2.82,-0.32,10.36,-40.98,7.88,0.55
-2.75,-0.56,10.29,-47.2,9.53,-2.01
-2.85,-0.65,10.58,-55,18.61,-4.27
-3.28,-0.77,11.07,-59.51,25.14,-6.1
-3.6,-0.53,11.63,-67.14,22.76,-9.94
-3.61,-0.89,11.62,-78.66,11.3,-13.48
-3.35,-1.16,11.58,-85.12,5.38,-14.09
-2.97,-1.25,11.71,-94.39,7.94,-16.46
-2.73,-1.35,11.76,-104.09,18.49,-17.81
