aX,aY,aZ,gX,gY,gZ
-7.83,-5.66,3.08,19.29,17.66,-120.89
-7.57,-5.69,2.9,22.16,20.28,-127.47
-7.3,-5.8,2.71,24.42,18.21,-134.73
-7.11,-5.76,2.95,25.27,11.32,-141.31
-6.73,-5.71,2.78,25.27,7.9,-148.33
-6.07,-5.7,2.58,27.95,15.34,-151.07
-5.71,-5.49,2.33,29.23,26.68,-155.03
-5.37,-6.05,2.19,35.09,33.69,-157.23
-5.09,-6.16,2.64,38.99,23.45,-159.73
-4.77,-6.09,2.99,40.63,5.65,-163.33
-4.44,-5.75,3.34,40.51,-12.59,-171.07
-3.43,-5.69,3.15,39.78,-22.04,-176.98
-2.57,-5.78,3.02,39.17,-21.18,-181.56
-1.87,-6.25,2.93,40.45,-22.34,-181.8
-1.52,-6.16,2.91,39.42,-29.23,-180.89
-1.13,-5.97,3.01,36.43,-34.78,-181.74
-0.51,-5.98,3.05,33.14,-37.46,-182.47
0.03,-5.98,2.92,31.85,-41.06,-184.67
0.91,-6.2,2.91,29.9,-34.66,-185.83
1.81,-6.36,2.75,30.7,-22.65,-181.62
2.07,-6.2,2.76,31.12,-18.32,-174.73
2.1,-6.06,3.33,30.03,-29.29,-169.61
2.27,-6.39,2.99,30.09,-46.61,-171.07
3.16,-6.19,2.91,32.16,-53.68,-178.69
4.74,-6.01,3.08,32.28,-35.15,-178.14
5.66,-6.03,3.64,25.64,-8.62,-166.8
5.85,-6.31,3.26,22.1,11.93,-153.33
5.21,-6.64,2.76,23.87,19.06,-144.61
4.44,-6.8,2.23,28.74,8.02,-148.57
4.49,-6.63,2.03,34.05,-7.04,-158.39
5.2,-6.24,2.03,41.12,-20.03,-165.03
6.23,-5.97,2.48,41.12,-24.72,-166.31
6.81,-5.77,2.8,40.82,-24.72,-165.4
7.57,-5.94,2.64,43.56,-16.37,-163.69
7.93,-5.98,2.69,45.7,-11.73,-160.58
8.14,-5.71,3.07,48.01,-13.32,-158.27
8.62,-5.73,2.79,49.05,-20.45,-155.22
8.76,-5.63,2.82,53.87,-35.51,-152.17
9.46,-5.46,3.26,59.11,-48.81,-147.23
10.67,-5.08,3.66,56.49,-46.98,-135.34
11.74,-5.46,4.14,52.04,-31.37,-119.42
12.24,-5.71,4.26,51.06,-13.81,-99.91
12.39,-5.73,4.53,48.32,-1.61,-82.84
12.26,-5.58,4.98,41.67,4.24,-68.27
12.54,-5.64,5.07,34.29,8.08,-54.06
12.75,-5.46,5.42,24.42,11.68,-38.69
13.15,-5.84,5.01,16.37,10.95,-19.36
13.04,-5.85,4.52,11.98,19.61,-1.19
12.67,-5.68,4.59,10.03,26.44,13.07
12.59,-5.73,4.26,8.5,31.8,29.17
12.5,-5.58,4.13,8.87,44.55,40.39
12.1,-5.47,4.62,4.17,53.88,56.85
11.58,-5.34,4.69,0.39,49.67,74.78
11.11,-5.57,4.26,-0.83,47.96,89.11
10.58,-5.49,4.03,0.33,46.19,99.9
10.13,-5.61,3.73,5.39,50.16,107.46
9.7,-5.52,3.33,12.4,50.83,115.45
9.12,-5.36,3.2,18.44,52.23,126.37
8.29,-4.94,4.12,15.88,44.18,141.49
7.96,-5.15,4.49,6.49,27.78,157.28
7.59,-5.36,4.16,2.34,29.06,174.35
6.99,-5.14,3.84,1.79,50.52,184.41
6.01,-5.22,3.31,5.76,69.36,188.01
4.52,-5.38,2.84,13.56,66.99,183.44
3.63,-5.44,2.84,22.77,51.38,184.72
2.68,-4.95,3.42,22.89,41.62,181.98
1.91,-4.45,4.04,15.39,37.05,174.66
1.51,-4.5,3.84,3.01,36.13,165.57
1.52,-4.81,3.31,-3.94,38.88,164.9
1.38,-4.87,2.75,-5.28,46.01,171.79
0.5,-4.97,2.23,0.94,54.61,177.16
-0.64,-4.87,1.92,13.68,73.33,175.02
-1.98,-4.44,2.45,17.34,73.14,168.07
-3.13,-3.75,3.43,4.6,50.71,155.15
-3.31,-3.76,3.42,-9.12,33.45,149.54
-3.46,-3.9,2.44,-19.12,34.06,144.66
-3.19,-4.33,2.15,-8.94,42.23,146.79
-4.02,-4.33,1.71,-1.19,46.8,143.93
-4.86,-4.42,1.9,8.56,30.34,140.76
-5.44,-4.06,2.05,13.62,10.16,138.19
-6.05,-3.45,2.67,11.73,3.15,135.15
-6.35,-3.47,3.18,5.94,8.39,126.91
-6.69,-3.98,3.04,2.65,1.56,118.56
-6.51,-4.3,2.73,4.29,-10.39,119.41
-6.26,-4.39,2.21,12.46,-2.04,121.98
-6.41,-4.03,1.95,19.05,16.99,126
-7.3,-3.49,2.03,25.21,28.33,129.84
-8.61,-3.39,2.07,21.18,31.01,131.3
-9.42,-2.19,2.31,22.77,18.45,138.13
-10.05,-2.53,1.99,16.92,12.9,127.34
-10.73,-2.18,1.77,15.7,16.19,113.5
-11.58,-2.23,1.56,20.64,25.22,100.88
-12.26,-2.24,1.56,29.29,27.9,88.32
-12.89,-1.97,1.74,30.94,15.22,71.61
-13.46,-1.71,2.61,29.17,-7.53,48.38
-13.05,-1.84,2.58,27.71,-26.24,27.04
-12.2,-1.97,2.83,28.07,-18.2,14.54
-11.78,-2.11,2.84,29.78,2.41,7.65
-11.97,-2.29,3.09,32.1,5.83,1
-11.99,-2.34,3.3,28.68,-9.29,-8.94
-11.49,-2.32,3.15,24.17,-22.89,-18.75
-10.56,-2.34,3.13,22.59,-18.38,-27.41
-9.84,-2.65,2.8,22.4,-1.98,-33.02
-9.46,-2.63,2.7,23.2,7.23,-33.27
-9.45,-2.7,2.69,24.42,6.86,-34.06
-9.03,-2.65,2.65,24.35,1.01,-33.27
-8.68,-2.53,2.67,21.61,1.99,-34.61
-8.43,-2.69,2.6,22.16,7.84,-34.55
-8.38,-2.68,2.7,22.71,11.13,-33.45
-8.44,-2.7,2.64,22.89,10.58,-32.9
-9.37,-2.6,2.4,29.11,16.74,-19.67
-8.28,-3.41,2.24,29.54,19.97,-22.41
-8.46,-3.46,2.19,28.87,15.4,-26.07
-8.44,-3.29,2.28,25.64,4.3,-26.86
-8.28,-3.23,2.27,18.68,-3.62,-25.22
-8.29,-3.24,2.35,10.39,-4.84,-27.66
-8.54,-3.25,2.35,7.95,-1.61,-31.13
-8.63,-3.38,2.61,5.57,-5.15,-34.18
-8.38,-3.39,2.2,5.21,-8.68,-31.68
-8.31,-3.41,2.19,9.05,-9.17,-25.46
-8.54,-3.24,2.35,12.59,-5.33,-23.45
-10.04,10.94,3.85,-55.89,-33.5,-34.36
-9.15,-3.18,2.67,11.98,6.68,-25.04
-8.54,-3.57,2.64,11.06,11.56,-23.33
-8.93,-3.45,2.42,9.9,12.41,-21.93
-9.47,-3.34,2.32,9.05,11.44,-27.6
-9.79,-3.44,2.06,10.88,11.74,-34.24
-9.92,-3.63,1.73,12.4,11.68,-39.91
-10.36,-3.36,2,13.26,11.32,-42.05
-11.05,-3.19,1.96,13.87,11.44,-49.67
-11.65,-3.26,1.78,16.06,10.04,-62.53
-11.94,-3.09,1.67,18.99,4.79,-76.19
-12.08,-3.14,1.65,20.51,-2.53,-91.38
-11.86,-3.18,1.51,22.22,-9.66,-108.02
-11.6,-3.38,1.52,28.07,-11.73,-123.88
-11.11,-3.26,1.45,31.61,-5.51,-135.22
-11.01,-3.1,1.71,32.95,1.07,-143.75
-10.97,-3.34,1.77,34.9,8.94,-156.38
-10.87,-3.4,2.12,33.5,12.78,-167.35
-10.39,-3.88,2.01,35.39,16.93,-178.69
-9.99,-3.88,2.05,38.44,18.88,-191.56
-10.08,-3.78,2.73,35.64,20.89,-205.83
-9.57,-3.87,2.68,33.07,15.34,-217.78
-9.32,-3.96,2.6,31.61,7.9,-227.72
-8.5,-4.16,2.55,34.84,-0.03,-237.78
-7.33,-4.12,2.26,35.82,-9.78,-246.01
-6.06,-3.94,2.31,32.65,-7.16,-249.91
-5.02,-3.76,2.24,33.93,1.93,-254.55
-4.13,-3.58,2.25,31.06,7.54,-256.31
-3.35,-4,1.8,29.84,6.5,-259.54
-2.54,-4.05,1.44,29.54,-4.23,-262.41
-1.22,-4.18,1.55,32.59,-7.77,-254.61
-0.48,-4.04,1.51,35.27,-12.59,-246.68
0.34,-3.98,1.15,38.56,-12.71,-245.52
1.21,-4.37,1.02,45.15,-6.12,-243.57
1.71,-4.67,1.23,43.38,-9.23,-241.07
2.35,-4.52,1.15,49.84,-12.59,-242.05
3.32,-4.48,1,56,-18.14,-234.85
3.44,-4.03,1.88,59.11,-28.2,-222.35
3.45,-4.82,1.5,67.1,-45.63,-217.41
4.43,-4.54,1.82,70.7,-49.05,-225.52
6.94,-5.16,2.06,75.94,-27.1,-216.01
7.67,-5,3.07,77.28,-0.94,-194.12
6.58,-5.28,3.14,79.54,-14.6,-175.09
6.77,-5.65,2.6,83.68,-39.05,-171.25
7.8,-5.74,2.61,87.59,-55.7,-168.81
10.2,-5.69,3.36,83.5,-38.2,-168.14
12.02,-5.62,4.61,79.35,-15.76,-148.51
11.78,-5.92,5.23,74.96,-6.43,-129.85
11.53,-6.41,4.66,73.01,-15.57,-117.72
11.95,-6.81,4.46,70.45,-34.17,-107.66
13.11,-6.2,5.18,64.84,-35.15,-91.68
14.23,-5.78,6.2,50.76,-12.34,-72.11
14.81,-6.5,5.63,35.27,7.9,-42.84
13.91,-6.59,5.14,25.09,23.14,-22.05
13.12,-6.5,4.98,20.27,21.8,-6.32
12.9,-6.67,4.55,17.71,12.11,5.64
12.73,-6.68,4.26,14.29,6.5,22.34
12.4,-6.27,4.1,10.57,5.16,41.61
12.03,-6.31,3.9,9.84,7.41,59.42
11.54,-6.1,3.8,8.38,11.8,71.55
11.52,-6.11,3.92,9.54,21.93,85.7
11.32,-6.12,3.69,12.46,32.66,97.59
10.94,-6.19,3.41,21.98,43.39,112.4
10.02,-5.78,3.75,29.9,46.74,128.8
8.55,-5.3,4.41,23.38,28.82,140.15
8.15,-5.3,4.64,11.92,22.84,152.71
7.44,-5.17,4.5,2.59,33.39,163.93
6.72,-5.23,4.05,-2.05,39.24,175.51
5.59,-5.27,3.59,-0.04,24.06,184.41
4.94,-5.37,3.15,4.72,9.24,192.89
3.84,-5.3,3.49,5.76,15.22,192.34
2.9,-4.93,3.48,2.83,33.33,194.66
1.5,-5,3.27,-0.95,40.34,196.24
0.18,-4.93,2.57,-2.23,18.82,193.32
0.04,-5.16,2.12,1.73,-1.61,187.34
0.43,-5.33,1.74,9.66,6.74,190.02
-0.82,-5.05,2.15,12.46,25.89,190.39
-2.23,-4.6,2.5,14.6,29.18,182.95
-2.83,-4.7,2.61,8.81,8.94,168.93
-2.5,-5.02,2.39,7.77,9.67,166.12
-3.46,-5.17,2.57,12.16,20.64,160.94
-4.62,-4.64,2.74,13.14,12.78,152.28
-4.68,-4.81,2.67,18.44,-4.78,144.78
-4.44,-4.53,2.61,17.77,-1.79,131.91
-4.61,-4.53,2.46,16.24,16.32,126.18
-5.37,-4.76,2.29,13.5,27.17,121.37
-6,-4.39,2.14,17.4,25.16,116.73
-6.5,-4.38,2.09,22.83,16.38,116.73
-7.3,-4.43,1.81,31.55,-0.45,107.4
-7.51,-4.02,2.59,34.84,-13.99,99.66
-7.27,-3.8,3.02,32.65,-21.18,89.35
-6.72,-4.25,2.36,32.83,-1.18,82.89
-6.29,-4.39,2.03,42.34,31.68,88.07
-7.48,-3.89,1.89,47.65,52.11,96.73
-9.14,-3.48,2.14,55.63,35.71,97.4
-10.72,-3.02,2.97,47.46,-1.61,80.39
-10.31,-3.17,2.84,41.18,-15.64,62.16
-10.2,-3.24,2.96,39.42,11.68,49.84
-10.59,-3.5,3.06,44.11,50.1,40.27
-11.62,-3.4,3.29,48.62,62.23,38.56
-12.84,-3.15,3.96,40.7,35.95,28.2
-13.11,-3.15,3.7,30.82,1.8,12.16
-12.28,-3.3,3.2,31.06,-14.05,-7.35
-11,-3.37,3.4,34.23,-2.4,-18.45
-10.45,-3.46,3.73,34.6,9.79,-20.77
-10.49,-3.51,3.83,31.92,4.12,-24.55
-10.24,-3.55,3.68,28.01,-9.78,-31.13
-9.12,-3.62,3.09,25.51,-8.68,-35.4
-8.16,-3.73,2.96,25.33,10.04,-32.78
-8.08,-3.8,2.85,27.71,26.86,-27.72
-8.59,-3.72,3.01,25.57,23.27,-27.35
-8.81,-3.8,2.93,23.87,4.36,-30.64
-8.17,-3.83,2.71,21.12,-8.93,-32.11
-7.53,-3.74,2.74,20.76,1.99,-33.21
-7.53,-3.86,2.92,21.98,19.91,-29.97
-7.92,-3.96,2.96,21.92,23.63,-27.29
-8.41,-3.96,2.87,23.81,12.23,-27.96
-8.43,-4.04,2.75,24.11,-3.56,-31.25
-8.05,-3.96,2.8,23.99,-10.15,-33.63
-7.52,-3.95,2.87,22.77,0.65,-33.82
-7.68,-3.85,3.07,22.71,15.52,-31.62
-7.91,-4.11,2.91,21.31,16.74,-29.85
-8.26,-4.09,2.91,20.51,5.46,-29.18
-8.08,-4.18,2.71,20.51,-5.27,-30.89
-7.75,-3.98,2.55,21.18,-1.85,-31.25
-7.62,-4.1,2.8,21.98,7.54,-30.58
-7.84,-4.07,2.94,23.32,8.94,-27.17
-8.02,-4.01,2.97,21.98,3.21,-25.58
-8.19,-3.94,2.78,21.12,1.99,-29.06
-8.88,-3.8,2.97,25.39,4.91,-24.12
-7.84,-4.32,2.26,27.53,7.84,-21.62
-8.05,-4.24,2.16,27.22,5.22,-25.28
-7.79,-4.28,2.38,26.98,2.72,-25.22
-7.83,-4.17,2.56,23.5,-0.33,-22.72
-7.96,-4.11,2.79,18.5,-2.46,-20.71
-8,-4.32,2.6,13.62,-2.53,-22.6
-8.23,-4.35,2.54,13.81,-5.64,-26.74
-8.12,-4.86,2.56,12.53,-11.61,-32.35
-7.71,-4.33,2.27,19.11,-10.94,-30.58
-7.77,-4.03,2.49,22.22,-5.27,-22.41
-8.05,-3.89,2.64,19.9,-1.61,-20.46
-12.35,-4.28,5.82,28.32,-3.26,-17.72
-8.24,-4.4,2.9,15.39,0.65,-22.41
-8.19,-4.35,2.76,16.06,5.52,-26.8
-8.27,-4.44,2.61,15.76,4.55,-29.3
-8.31,-4.11,2.34,20.7,3.15,-28.45
-8.26,-4.31,2.24,21.06,1.86,-26.07
-8.6,-4.27,2.27,22.22,6.44,-29.55
-8.95,-4.13,2.35,22.04,10.4,-32.17
-9.18,-4.35,2.18,21.24,10.4,-35.64
-9.38,-4.38,2.06,23.2,11.32,-39
-9.73,-4.25,2.23,23.07,12.96,-42.53
-10.12,-4.21,2.34,23.56,12.6,-49.24
-10.2,-4.34,2.22,25.45,8.82,-56.93
-10.17,-4.34,1.92,26.73,5.4,-65.83
-10.1,-4.29,1.97,27.83,1.86,-74
-9.9,-4.16,1.72,29.66,-1.55,-81.92
-9.89,-4.23,1.62,32.53,-2.95,-89
-9.63,-4.18,1.59,33.2,-6.12,-97.29
-9.41,-4.46,1.75,33.68,-8.5,-106.25
-9.04,-4.51,1.89,33.01,-10.57,-110.77
-8.93,-4.74,2.01,34.11,-11.25,-117.84
-8.82,-4.8,2.19,34.84,-12.65,-126.07
-8.83,-4.71,2.5,35.27,-18.26,-131.74
-8.53,-4.98,2.62,33.99,-25.03,-139.42
-7.99,-5.13,2.95,27.95,-31.92,-146.68
-7.23,-5.4,2.9,24.17,-29.23,-154.55
-7,-5.29,2.86,26.24,-21.92,-160.09
-6.87,-5.4,3.12,25.21,-18.44,-165.4
-6.71,-5.08,2.71,22.46,-17.04,-169.36
-6.75,-5.26,2.8,21.12,-23.38,-174.48
-6.18,-5.35,2.9,24.54,-29.42,-179.24
-5.56,-5,3.12,23.56,-37.46,-179.36
-4.82,-5.19,3.18,17.4,-41.24,-178.57
-4.37,-5.58,3.25,15.09,-44.35,-183.39
-3.39,-6.1,3.13,16.31,-48.68,-191.25
-3.1,-6.27,2.93,17.4,-56.67,-197.84
-1.88,-5.87,3.18,24.29,-54.54,-195.64
-1.16,-5.8,3.53,20.94,-41.92,-198.14
-0.48,-5.75,3.95,16.31,-27.1,-197.23
-0.04,-6.22,3.38,17.1,-30.15,-198.51
0.53,-6.41,2.69,19.6,-39.9,-201.98
1.34,-6.23,2.62,20.51,-46.85,-200.03
2.41,-6.07,2.77,18.44,-38.38,-193.75
3.03,-6.3,2.7,13.99,-15.57,-188.63
3.08,-6.76,2.56,14.6,-6.25,-183.02
3.17,-6.94,1.96,20.45,-21.31,-179.48
4.24,-6.58,2.14,25.7,-28.5,-173.94
5.2,-6.51,2.48,24.54,-22.71,-164.67
5.9,-6.57,2.64,22.83,0.65,-151.07
5.69,-6.89,2.76,25.82,8.15,-144.3
5.72,-6.75,2.96,32.4,6.5,-140.95
6.13,-6.94,3.17,33.2,-5.39,-139
6.9,-6.73,3.29,36.06,-14.05,-132.72
7.53,-6.92,3.31,36.55,-2.4,-125.58
7.36,-7.03,3.43,35.09,8.45,-119.55
7.04,-7.43,2.83,38.32,2.72,-117.41
7.55,-7.32,3.15,41.18,-13.5,-113.45
8.42,-7.24,3.07,42.95,-17.65,-106.99
8.86,-7.16,3.35,43.01,-14.84,-97.47
9.34,-7.36,3.6,40.88,-7.89,-90.83
9.69,-7.6,3.52,39.29,-0.27,-79.42
9.79,-7.6,3.68,37.28,3.45,-67.9
9.44,-7.69,3.91,33.5,1.86,-55.83
9.08,-7.71,3.66,32.22,2.17,-47.17
9.01,-7.56,3.75,30.57,5.52,-42.66
8.76,-7.48,3.78,27.53,7.84,-37.11
8.41,-7.51,3.87,24.17,5.46,-31.01
8.21,-7.3,3.83,20.03,0.77,-23.75
7.9,-7.23,3.42,19.66,3.21,-19.67
7.47,-7.19,3.33,19.54,3.33,-16.99
7.38,-7.23,3.09,19.29,1.07,-16.93
7.52,-7.09,3.52,19.23,1.13,-14.73
7.38,-7.03,3.9,15.88,-1.06,-12.11
7.9,-7.14,3.71,14.05,7.05,-9.06
8.43,-7.09,3.4,14.54,17.6,-3.21
8.84,-7.2,3.53,12.28,25.77,4.72
9.02,-7.24,3.32,10.82,31.32,14.66
8.72,-7.34,3.13,10.76,28.63,24.78
8.69,-7.29,2.83,13.62,22.35,30.88
8.55,-7.42,2.6,17.16,8.08,37.46
9.27,-7.25,2.68,23.07,9.91,47.22
9.55,-7.22,3.11,21.98,29.73,61.85
9.55,-7,3.85,17.34,52.41,81.55
8.91,-7.01,3.78,13.62,60.89,99.72
8.03,-7.21,3.59,11.92,62.29,111.73
6.94,-7.42,3.34,11.79,55.89,118.13
6.2,-7.37,3.2,18.32,51.19,124.23
5.73,-6.99,3.26,23.62,44.91,127.59
5.69,-6.9,3.12,31.49,36.19,137.4
5.4,-6.76,2.96,36.37,35.4,148.74
4.9,-6.84,2.63,45.21,47.78,160.15
3.51,-6.06,3.35,39.17,54.55,162.58
2.58,-5.68,3.33,34.35,55.4,162.71
1.54,-5.72,3.55,21,51.5,159.11
0.82,-5.9,3.46,15.33,61.44,160.33
0.08,-5.84,3.08,15.03,76.01,159.72
-1.12,-5.55,3.01,22.46,77.78,152.46
-1.67,-5.4,3.19,20.94,57.41,141.79
-1.71,-5.21,3.49,13.14,39.91,139.6
-2.03,-4.78,3.83,4.84,33.14,143.5
-2.51,-4.5,3.99,-3.08,30.52,142.71
-3.14,-4.6,3.76,-1.74,27.72,136.61
-3.49,-4.52,3.57,-3.57,24,133.74
-3.78,-4.38,3.1,-3.69,27.9,135.15
-4.14,-4,2.83,-1.68,35.22,139.35
-4.72,-3.8,2.61,-2.17,31.8,140.27
-5.59,-3.72,2.37,-4.67,21.07,136.85
-6,-3.76,2.01,-3.33,14.61,131.67
-6.13,-3.46,1.94,-2.47,13.82,124.96
-5.94,-3.53,1.86,0.7,21.38,125.63
-6.42,-3.28,1.95,4.66,28.14,131.79
-7.23,-3.32,2.05,5.7,19.49,137.28
-8.01,-2.99,2.18,5.64,0.77,137.59
-8.35,-2.51,1.99,3.56,-13.07,134.54
-8.68,-2.16,2.06,0.15,-11.31,132.1
-9.16,-2.11,1.62,3.62,-2.22,130.82
-9.98,-2.08,1.36,11.25,1.25,123.01
-10.86,-1.9,1.95,18.14,-9.35,112.34
-11.54,-1.68,2.23,15.45,-24.35,102.52
-11.99,-1.88,1.91,21.61,-24.72,89.9
-12.45,-1.66,2.19,30.64,-15.45,68.62
-12.56,-1.44,2.75,31.85,-16.67,50.63
-12.28,-1.68,2.9,30.88,-27.65,40.76
-11.51,-1.77,2.94,30.76,-19.11,35.39
-11.99,-1.19,3.52,24.54,10.28,26.06
-12.56,-1.41,3.69,26.73,28.88,20.09
-13.27,-1.83,3.35,28.93,23.75,5.7
-13.15,-1.96,3.22,26.67,-1.98,-11.25
-8.91,-2.24,2.2,29.48,14.18,-26.13
-8.32,-3.59,2.66,31.31,14.85,-24.79
-8.49,-3.35,2.71,26.61,7.23,-26.01
-8.44,-3.4,2.59,21.98,-0.21,-29.06
-8.34,-3.45,2.37,18.5,-6.73,-31.8
-8.36,-3.51,2.26,16.37,-10.94,-34.3
-8.23,-3.83,2.34,14.05,-15.76,-38.88
-7.97,-3.43,2.47,13.01,-14.23,-40.1
-7.95,-3.4,2.07,15.7,-8.38,-36.44
-8.14,-3.59,2.34,20.09,-6.79,-34.49
-8.03,-3.63,2.43,20.51,-8.93,-31.62
-8.19,-3.78,2.67,19.54,-10.09,-30.71
-9.36,10.72,6.26,-6.8,-21.37,-36.44
-8.06,-3.74,2.98,17.04,-0.39,-29.97
-8,-3.74,2.74,20.76,4.73,-26.56
-8.09,-3.78,2.6,23.01,5.58,-24.12
-8.18,-3.71,2.8,23.99,4.49,-23.51
-8.26,-3.69,2.79,23.32,5.95,-25.89
-8.37,-3.81,2.8,21.31,7.05,-27.17
-8.39,-4,2.59,21.43,4.06,-28.08
-8.42,-3.91,2.51,21.43,1.74,-27.78
-8.73,-3.78,2.64,23.74,3.75,-27.84
-8.94,-3.93,2.32,22.4,1.5,-30.4
-9.22,-3.8,2.48,22.95,1.74,-31.99
-9.78,-3.72,2.81,20.45,3.39,-35.34
-10.54,-3.78,2.98,19.9,4.18,-37.05
-11.43,-3.91,2.81,18.32,-1.12,-46.68
-11.65,-3.98,2.78,16.98,-8.5,-59.12
-11.72,-3.89,2.84,17.04,-11.43,-70.1
-11.82,-3.88,2.83,15.82,-13.2,-80.83
-11.63,-3.79,2.84,16.98,-18.81,-91.92
-11.42,-3.76,3.08,15.82,-24.05,-103.94
-10.72,-3.82,3.1,14.29,-18.14,-115.28
-10.28,-3.79,3.54,12.1,-5.64,-122.6
-10.26,-3.6,3.59,9.72,9.97,-133.39
-10.09,-3.9,3.44,7.46,14.91,-144.55
-10.02,-4.04,3.03,7.77,7.78,-155.64
-9.27,-4.05,2.99,4.23,0.22,-163.08
-8.82,-3.94,2.52,3.14,-0.51,-173.39
-8.09,-3.89,2.61,6.06,3.82,-180.22
-7.56,-4.06,2.87,6.12,4.67,-184.06
-7.35,-4.45,2.78,5.88,-0.94,-186.74
-7.2,-4.5,2.72,6,-14.35,-194.55
-6.48,-4.62,2.82,7.46,-25.39,-205.89
-4.97,-4.74,2.54,5.15,-23.87,-209.85
-4.64,-4.67,2.69,3.26,-19.78,-209.73
-4.01,-5.15,2.63,5.15,-22.46,-209.3
-3.54,-5.08,2.48,2.04,-23.14,-208.94
-3.21,-4.8,2.67,4.54,-24.17,-208.81
-2.57,-4.92,2.24,7.59,-25.03,-212.47
-1.57,-5.33,1.68,7.59,-31.18,-215.83
-0.27,-5.64,1.31,6.06,-31.79,-212.05
0.17,-5.67,1.38,6.12,-25.15,-205.83
0.38,-5.31,1.47,11,-21.98,-204.85
1.05,-5.57,1.24,10.51,-24.9,-204.61
1.34,-5.55,0.97,12.65,-26.49,-206.74
1.68,-5.8,0.45,15.88,-34.72,-210.09
2.58,-5.94,-0.07,23.56,-44.72,-212.9
3.08,-5.63,0.34,32.34,-61.73,-215.4
3.89,-5.55,0.98,35.51,-74.66,-219.12
5.18,-5.77,1.07,33.93,-79.05,-218.63
7.02,-5.78,1.56,24.66,-74.66,-207.53
8.02,-6.18,1.34,17.53,-52.1,-191.62
8.04,-6.76,1.32,20.82,-26.79,-180.16
7.64,-7.09,1.3,24.23,-29.17,-174.91
8.26,-7.09,1.32,21.55,-39.66,-171.98
10.19,-7.06,1.11,20.7,-37.89,-161.5
11.56,-7.28,1.37,20.33,-29.9,-139.24
11.85,-7.57,1.31,22.22,-21.55,-118.69
11.89,-7.77,1.2,20.27,-16,-102.96
11.48,-7.53,0.81,21.67,-8.75,-91.86
11.55,-7.62,0.94,23.5,-7.83,-81.5
11.95,-7.45,1.26,23.32,-6.55,-68.02
11.86,-7.44,1.23,19.11,-5.09,-51.86
11.65,-7.24,1.05,19.11,2.23,-37.6
11.38,-7.11,1.1,18.14,3.94,-24.79
11.02,-7.06,0.89,18.32,2.6,-13.57
10.53,-6.93,0.26,21.18,0.4,-2.66
10.2,-6.84,0.31,22.71,0.1,1.98
10.14,-7.01,0.1,27.65,4.73,8.01
9.88,-6.96,0.47,28.93,8.15,15.21
9.59,-7.06,0.46,30.88,6.99,24.05
9.39,-6.96,0.4,31.92,2.78,28.81
9.35,-7.18,0.38,33.07,0.83,31.55
9.75,-7.25,0.65,37.46,2.96,40.21
9.85,-7.35,0.95,38.32,6.38,50.82
9.88,-7.44,1.22,38.62,15.46,65.82
9.33,-7.32,1.69,34.78,22.78,77.04
8.71,-7.38,1.24,34.05,24.12,83.81
8.4,-7.2,1.03,35.94,14.24,88.26
9.08,-7,0.72,39.05,13.82,94.84
9.55,-7.15,0.55,45.51,25.04,108.87
9.2,-6.88,0.85,52.71,43.21,129.96
8.18,-6.48,1.13,56.85,53.69,146.85
7.17,-6.12,0.97,58.87,56.62,157.52
6.79,-5.77,0.65,58.2,55.71,165.69
6.27,-5.69,0.57,62.52,52.96,177.16
5.62,-5.58,0.47,73.38,49.18,192.04
4.8,-5.31,0.53,87.16,54.79,207.34
3.36,-4.67,0.63,99.05,67.53,213.86
2.39,-3.85,1.13,106.18,78.39,212.77
1.29,-3.51,1.65,98.44,67.35,211.43
0.49,-3.35,2.18,84.29,52.47,211.85
0.35,-3.5,2.2,74.9,59.85,219.23
-0.57,-2.99,2.14,68.74,76.86,220.51
-1.72,-2.6,2.53,67.89,79.73,215.02
-2.25,-2.49,2.84,69.35,62.53,219.78
-2.37,-2.57,2.54,65.88,56.99,230.63
-2.74,-2.16,2.94,61.67,67.11,242.89
-4.61,-1.39,2.71,58.74,75.83,234.11
-5.5,-0.82,2.52,48.2,71.99,212.89
-5.91,-0.43,1.71,40.63,81.56,213.68
-7.57,0.31,0.93,33.99,98.57,224.78
-10.53,1.06,1.81,38.56,93.81,228.07
-13.06,1.38,2.48,26.12,74.36,206.24
-15.04,1.43,2.53,20.51,53.21,166.06
-15.22,0.42,1.9,27.65,31.99,129.54
-14.71,0.08,1.74,42.16,16.19,106.98
-14.56,0.44,2.3,49.29,-0.94,91.18
-14.62,0.74,3.15,47.89,-15.94,75.51
-14.36,0.87,3.83,35.57,-16.12,53.01
-14.08,0.51,3.49,34.84,-4.35,32.46
-13.62,0.17,3.29,36.06,-0.09,16.37
-13.4,-0.1,3.34,36.18,-13.93,4.84
-12.88,-0.32,3.01,38.56,-24.35,-6.68
-11.83,-0.47,3.05,41.61,-21.37,-15.64
-11.18,-0.74,3.21,40.88,-16.12,-23.21
-10.77,-0.58,4.02,34.78,-9.78,-27.84
-10.82,-0.72,3.98,30.15,-1.49,-31.44
-10.73,-1.11,3.64,30.21,3.02,-38.75
-10.4,-1.12,3.64,30.21,-2.71,-46.25
-9.72,-1.33,3.38,27.77,-6.55,-52.53
-9.24,-1.28,3.45,25.88,-4.84,-57.41
-8.46,-1.45,3.28,26.55,6.74,-57.78
-8.33,-1.55,3.49,23.07,13.69,-54.06
-8.51,-1.51,3.66,20.51,16.01,-51.74
